x,y,z
1.4324933794845207,-0.27419877412748805,0.35653257770149543
1.4379386934503393,-0.24403803776938285,0.3852910019856742
1.442749054168757,-0.21376954108374976,0.4019358614076607
1.4469223375198974,-0.18340664978663235,0.40627485206109853
1.450456700699315,-0.15296277127607835,0.39859776973661987
1.4533505830317268,-0.12245134871180538,0.3796584580421841
1.4556027066601605,-0.09188585507908738,0.3506370527275907
1.457212077110222,-0.06127978723945887,0.3130842339489287
1.4581779837292255,-0.03064665997088184,0.2688499813781818
1.4585000000000001,-3.5722947131128294e-16,0.22000000000000058
